LabelName;LabelNumber;394;447;458;494;517;555;590;630;684;699;752;773;809;851
CC_F01;1;0.072490377130844302345;0.073523032417551953399;0.070806732206871642044;0.077799488912291062115;0.08518965874149220241;0.11176535425450936923;0.15111102651973157274;0.16257811437989883041;0.16967486977886503396;0.16824646265990200744;0.17083352989575339986;0.17712163245282538937;0.16503434638349417929;0.15751042585355709558
CC_F02;2;0.21492849917910464286;0.25221345694937125081;0.24595319295337639276;0.32377198221134184664;0.34562454816659748946;0.32809784663026320128;0.48570945317837699307;0.59321307403916712087;0.65754360278715584531;0.66783518464974012119;0.72790565404255969106;0.72576962657253174527;0.73772814126067876028;0.74168908238602992977
CC_F03;3;0.25867480358307420873;0.35355640693356599202;0.35870421501086846572;0.30196321788376806472;0.26302623557696114265;0.19226591970924908348;0.17230540663363688725;0.17091300242480639282;0.20212784548434664655;0.17567629942528562026;0.28642129388736609075;0.37570581354312448941;0.43309007144935496303;0.43967950228391572409
CC_F04;4;0.061968319280899783474;0.065172882687179342631;0.067689983046480245443;0.098989366581586551996;0.13103469964825528726;0.14966182084404175412;0.11917219831871495028;0.10637728084048958532;0.10995688210040543975;0.10670928805440663134;0.11490338778202455194;0.12626765577362086823;0.12496517822433488021;0.13527381647498390449
CC_F05;5;0.34166671293945405363;0.4430409657339147711;0.42038814302318855409;0.3390399362662642746;0.26833441317929401793;0.19769063272549747268;0.21942767751412511901;0.31638047791921380947;0.39753342783203354793;0.39387660855686912331;0.55951937348379521264;0.68680009343290515655;0.82407461641154999832;0.87467340522428960181
CC_F06;6;0.29542967378589668481;0.39120831869168881667;0.41615032393399664645;0.56852969764019545273;0.56289043468229493783;0.41243687872798673322;0.2794076132563350634;0.21080247706650756534;0.20054617088009285553;0.19560101201180371544;0.24602945706068438114;0.28942165476365933063;0.3958786886885798384;0.60328111458171873593
CC_F07;7;0.05432182646606333043;0.083173643422047235929;0.064915910707690732684;0.09357273198279919546;0.12959415521137590543;0.32829577363849438143;0.55057102992783879536;0.59509278202617788001;0.61119505867991963388;0.62409291433801128424;0.61997044959518654572;0.62412857198022264615;0.62003792821374992261;0.61124558488322655592
CC_F08;8;0.26645040139313774796;0.39651406852224757582;0.38518756777448370787;0.23438906413747795376;0.14901038176720077244;0.095440014148411411732;0.088728940409079054552;0.097953824713972320604;0.1454084135174490422;0.19539417181554646907;0.37780383887181401281;0.4274222236617347126;0.4617997770244864908;0.50034235522954573216
CC_F09;9;0.14561300187899556269;0.15039549364570284351;0.12606569390770855366;0.1101096382812932345;0.10110000497062547609;0.13304966359991829417;0.37858254465600094107;0.55810859037345661449;0.57953082608778905271;0.5805848815722060019;0.57460173942366532529;0.57952763940372609142;0.57651572620608315667;0.56874679713658626845
CC_F10;10;0.1900197976098782493;0.17137115238102099135;0.1557625886854879238;0.09672895336814624212;0.074821827506501459304;0.062231685022789549888;0.084642255549435191364;0.17060790862094621367;0.33139260858690433587;0.36113148133518740979;0.42879828730698721362;0.42977328145791410252;0.43912523525982977146;0.44985275198647844963
CC_F11;11;0.093090611845597678875;0.1072166336271122844;0.10891438226872325601;0.25749365380859690067;0.46907089677460706012;0.51707315727277891604;0.39459206796525542194;0.32983094565559162303;0.36199252678169652198;0.36920066572720094955;0.4221673439660541538;0.4489273813189068596;0.50112907247147986389;0.60403633802017486776
CC_F12;12;0.079988028810919764577;0.10304435995172349372;0.084055673974379158109;0.13086746442486435482;0.24310791989737229324;0.49439450396956974298;0.61809109940866913124;0.66275122003803976778;0.69747136386366381799;0.69586582056565859933;0.71906605504082177216;0.71586040718574428521;0.71442610796248740002;0.70588000193788258407
CC_F13;13;0.19914687038254902385;0.31833615314248453476;0.3209867010578322799;0.18556091576234309826;0.10505075744893425937;0.053721480459719896106;0.05142274769418241076;0.054941528795489150139;0.066431026261201717165;0.065723565466408548352;0.1915825538593759203;0.31265435319635925815;0.42215202966558562636;0.47995916266128990646
CC_F14;14;0.077277172772836549841;0.083911930371905113502;0.08973954102919301512;0.19383362295327666303;0.31882100830194631813;0.2453804116852977002;0.13818081837452159122;0.1052913722226427734;0.11484870598623989069;0.11967695295658005439;0.14496844525481761279;0.16832336575590062244;0.22417925056923385108;0.49249874194128018257
CC_F15;15;0.050548620621480487569;0.074782155179494436137;0.052940402206398319562;0.060030841688632638475;0.058249721515070171374;0.078413680423933151964;0.24815669679265703329;0.51745219020921295883;0.62049815198328894805;0.64372864820953212828;0.65578148741976138858;0.66688200687474630257;0.66832136021777810431;0.66284337689069905419
CC_F16;16;0.064366198816242239933;0.096189746192762909383;0.078417483668950363485;0.21227243666589118432;0.43636902932742849259;0.68649165075861806606;0.71651716216808059023;0.72424270186454176024;0.72716700187604055294;0.73751036491581245524;0.74130289420441208836;0.74686353596405252731;0.74887015808419321594;0.74645301979736955467
CC_F17;17;0.28687085969425757392;0.34131389096808950612;0.28997703035663568993;0.18246167317843581257;0.14018939882665965024;0.14553415565958646716;0.34217556686422995194;0.60298613787914545625;0.82475411235977558189;0.85410075917599015405;0.8823634145772081272;0.88829816662236971148;0.88939790220574155288;0.88531511140868668353
CC_F18;18;0.22220365607588915546;0.35344950488372334219;0.39182339198466598074;0.43325489002852890508;0.35280675797876009936;0.1529558247574661356;0.10403614612118583516;0.099529755830108451731;0.10683325971345483674;0.091881648444607735837;0.15456389932790276509;0.21180589192928439557;0.28331580758887964233;0.42827022829586497421
CC_F19;19;0.46412272969036472148;0.89126964917505568931;0.9035631278104869768;0.91878901082544195411;0.95817829996419345839;0.93583258318764916961;0.93790534424925586787;0.94292188678102273336;0.95155308608729904929;0.94463229381212943103;0.94846306493093912593;0.92671843518620955482;0.93293267528312129322;0.93684989885125680154
CC_F20;20;0.39203221392020354275;0.60243606082233580601;0.60081100645364549084;0.59615411092240111479;0.60119762882906557788;0.59744800579191004175;0.59164783822166577831;0.58350439344744531311;0.57815387132444973073;0.57911729744899020922;0.56668572812889272949;0.5615707258890469955;0.55916056842134886917;0.55276281645409430787
CC_F21;21;0.29906525354092317048;0.38712492521452679384;0.38902616636364539815;0.37977315065821282136;0.39415839286366688432;0.38529154682038291302;0.37956538884635754316;0.36956718108651165355;0.36715995775344717478;0.35188210566804423163;0.34398175183531470855;0.32794581661178023868;0.32415878416466858969;0.31983680203484088356
CC_F22;22;0.18447492493512357425;0.20885181252496970439;0.20986276865911440703;0.20330910254503500867;0.21382147434618486992;0.21005734101204803776;0.20853196828059247792;0.20291283815214927744;0.20337979461733510234;0.18972465482265124526;0.18670734765945556921;0.17738638615094487472;0.17116989432052320819;0.17112666506086490759
CC_F23;23;0.098111994457973916717;0.10430017643595387855;0.10531618559322182549;0.10120928123486086503;0.10834543934907843454;0.10322738363389138971;0.10126484788886616628;0.099853731282854879536;0.10364290125917419161;0.093929065186046711844;0.095369340823662010487;0.092878463145347353591;0.086773552462362957272;0.088782612012515874089
CC_F24;24;0.039196238161098385933;0.038083845951984419964;0.038159323444227975786;0.037448453938286337117;0.039290573435846139205;0.037731101226205307486;0.03778841696234501446;0.038366987621640938344;0.041026226525155681801;0.037213173401938873242;0.036716924842464630785;0.043681090297441868553;0.034073732802901289529;0.033730085767483090897
