"LabelName";"LabelNumber";"sample";"ARI";"ARI2";"BGI1";"BGI2";"BRI1";"BRI2";"CAR";"CARgreen";"CARrededge";"CCI";"CI";"CRI1";"CRI2";"Ctr2";"Ctr3";"Ctr4";"Datt2";"Datt3";"Datt4";"Datt5";"Datt6";"DI";"DRIpri";"DVI";"DWSI4";"EVI";"EVI2";"FR";"FR2";"GCIa";"GCIb";"GI";"GLI";"GM1";"GM2";"GNDVI.800.550.";"GR";"GRVI";"LCI";"Lic1";"Lic2";"Lic3";"MCARI.OSAVI750";"MCARI1";"MCARI2";"MCARI705";"MCARI710";"MGRVI";"mNDI";"MSAVI";"MSAVI1";"mSRI1";"mSRI2";"MSRNir.Red";"MTCI";"MTVI";"MTVI.MSAVI";"MTVI2";"NBNDVI";"NDI";"NDRE";"NDVI";"NDVI1.760..708.";"NDVI2.800..600.";"NDVI3.780..550.";"NDVI4.800..700.";"NDVIg";"NGRDI";"NVI1";"OSAVI";"PMI";"PRI";"PRI570";"PRIm2";"PRIm3";"PRIm4";"PSND.800..635.";"PSNDa1";"PSNDc1";"PSRI";"PSSRa";"PSSRa1";"PSSRb";"PSSRc1";"R.M";"RARS";"RDVI";"reNDVI";"RGI";"RGR1";"RVI";"RVI1";"RVI2";"SAVI";"SBRI";"SIPI1";"SIPI2";"SR.520.670.";"SR.520.760.";"SR.550.670.";"SR.550.760.";"SR.550.800.";"SR.556.750.";"SR.560.658.";"SR.570.670.";"SR.605.670.";"SR.672.550.708.";"SR.672.708.";"SR.674.553.";"SR.675.555.";"SR.675.700.";"SR.675.705.";"SR.678.750.";"SR.683.510.";"SR.685.735.";"SR.694.840.";"SR.695.800.";"SR.700.";"SR.706.750.";"SR.750.705.";"SR.752.690.";"SR.760.695.";"SR.774.677.";"SR.800.550.";"SR.800.600.";"SR.801.550.";"SR.810.560.";"SR.833.658.";"SR.860.550.";"SR.860.708.";"TGI1";"TGI2";"TVI2";"TVI1";"VARI";"VARIgreen";"VIopt1";"VIopt2";"Vog1";"WDRVIa";"WDRVIb";"WDRVIc"
"CC_F08";8;8;5.46918034651229;2.53676118584178;2.84416262079797;4.24098777730974;1.86708546844207;2.78404849038971;1.5909285623799;-1.67630829814091;0.64852817084108;0.228075976682701;1.95600956464328;-3.94351711236803;1.52566323414427;0.511244943826423;0.247883712685029;0.511244943826423;2.56599617505899;1.95600956464328;7.84167102098017;1.52331677840715;27.2430314223991;0.369639319;-0.0955220888229652;0.320348591;0.656462276379342;0.134369569467625;0.387095546092355;0.738599810495467;0.377605418626961;2.32649105123145;1.56599617505899;0.656462276379342;-0.329096043295867;4.03414967917089;1.95600956464328;0.662415296314898;0.771382257020974;3.32649105123145;0.856954848672379;0.359189146112904;2.78404849038971;1.05127179569137;0.857033677310962;0.23207025636;0.178650683725196;0.251458530304111;0.251458530304111;-0.253894450046487;-0.826579019237534;0.339467294001745;0.375154045487388;-0.0328135977008417;0.753941425770071;0.829278222193136;3.65726423708925;0.23207025636;0.683630678008135;0.178650683725196;0.552986317405126;0.5274893095263;0.43914690262759;0.637224025574988;0.32341220274727;0.662415296314898;0.637224025574988;0.409625093563531;0.602713441700964;-0.129061777644485;5.6109103836852;0.382233231040458;0.422335181682701;0.228075976682701;-0.228075976682701;-0.228075976682701;0.129061777644485;-0.570203700033644;0.662415296314898;0.5274893095263;0.32754445766584;-0.240723077637257;3.23270846633114;3.23270846633114;4.92443904646105;1.97417431204121;0.956009564643282;1.61726332530644;0.332298522344888;0.32341220274727;1.52331677840715;0.771382257020974;2.38767786061927;2.38767786061927;1.63749900229866;0.349156483677701;-0.130946374182701;0.238801945762364;0.2009487502319;0.771382257020974;0.394365278659387;0.484862912931205;0.247883712685029;0.203068814653854;0.247883712685029;0.484862912931205;0.484862912931205;0.484862912931205;7.84167102098017;0.738599810495467;1.52331677840715;1.52331677840715;0.738599810495467;0.738599810495467;0.377605418626961;0.957501684505798;0.738599810495467;0.389712194320403;0.418816967101517;5.14776120905056;0.511244943826423;1.95600956464328;2.64826708164351;1.95600956464328;2.96264330204168;4.92443904646105;4.92443904646105;4.92443904646105;4.92443904646105;2.56599617505899;5.29220962590527;2.56599617505899;-16.530787535;-0.16958038589;7.14001464;0.969095920240917;-18.1159499229466;0.802405621433834;1.95600956464328;67.0906461500098;1.95600956464328;-0.772578515466111;-0.591596855623435;-0.321703020808365
"CC_F09";9;9;1.09255202329521;0.630930660367055;0.407575907396243;0.427090091677744;0.251724794577615;0.263777037952331;0.287754604295817;4.0050555572832;4.63605510414787;-0.553090933108067;0.984364213012866;6.93460331986247;8.02715534315768;1.01588414814399;0.619722841759879;1.01588414814399;0.968233576515987;0.984364213012866;2.76726074957307;1.61913294270491;2.71265393970853;0.220551189;0.560388814247352;-0.000437303;0.617614510596892;-0.00746996933458164;-0.015641291114268;0.987724506060415;1.00341366844012;4.51574954253229;-0.0317664234840128;0.617614510596892;-0.564314296557794;1.61362456345843;0.984364213012866;0.236031146084751;0.175539800901016;5.51574954253229;1.6298054647216;3.79108055713597;0.263777037952331;0.264677485302018;6.48870765024627;-0.36691905384;-0.216123096095186;-0.0521250606151743;-0.0521250606151743;-0.940213821168398;-0.0106853927820454;-0.0070487310285221;-0.0172873165198997;0.574218761122197;-0.00923870065490902;-0.0226427933580724;-1.27373994595144;-0.36691905384;52.0546254858204;-0.216123096095186;-0.00996490145573804;-0.000378484892509587;-0.0161395597875346;0.236082692472976;-0.00787949454268475;0.236031146084751;0.236082692472976;-0.00655412112938628;0.234779153837788;-0.701346052653479;1.99595036139785;-0.00668303360072226;0.0320122028919334;-0.553090933108067;0.553090933108067;0.553090933108067;0.701346052653479;-0.316708911104806;0.236031146084751;-0.000378484892509587;0.678322768254274;0.811239017337249;0.999243316608213;0.999243316608213;1.61790777169807;5.21741237061168;-0.0156357869871337;5.2035999246575;-0.00706687010320564;-0.00787949454268475;1.61913294270491;0.175539800901016;0.986977111331019;0.986977111331019;0.191520862379345;-0.00687458922100652;0.845642501108067;-55.7816384117399;-971.960382160653;0.175539800901016;0.178328101103693;0.61003298741506;0.619722841759879;0.618082203134763;0.619722841759879;0.61003298741506;0.61003298741506;0.61003298741506;2.76726074957307;0.987724506060415;1.61913294270491;1.61913294270491;0.987724506060415;0.987724506060415;1.00341366844012;5.62678378914978;0.987724506060415;1.03280863652583;1.01319472206546;1.70910039354156;1.01588414814399;0.984364213012866;0.996597945047499;0.984364213012866;0.99935241635035;1.61790777169807;1.61790777169807;1.61790777169807;1.61790777169807;0.968233576515987;1.58718232700621;0.968233576515987;-19.86779812;-0.21847108436;-9.67574976;0.695600776460511;-0.268134908167529;-0.901048653075717;0.984364213012866;-1.57593152373326;0.984364213012866;-0.907647578134537;-0.823447673727688;-0.675537639704375
"CC_F10";10;10;6.6719358607493;2.93203763110554;1.79200701375292;1.63467546017496;0.577487774704846;0.526786495039474;0.717025565448221;1.58172747732369;4.41661947385434;-0.164805021105152;1.18649526653265;3.72260540817904;10.3945412689283;0.842818364478054;0.246674046589658;0.842818364478054;1.23388497243469;1.18649526653265;8.56684328771426;3.10310813881526;11.6388244788871;0.333443736;0.135840368117294;0.110483631;0.32225754155696;0.0430478096785696;0.0914382565175511;0.908210207404413;0.765456241606862;4.87963770172835;0.233884972434692;0.32225754155696;-0.557763949073036;4.05393276603395;1.18649526653265;0.611292972888353;0.209857313499433;5.87963770172835;0.718155035478255;1.8983022712552;0.526786495039474;0.403232010622168;0.0403695055092443;-0.28846647216;-0.195472410231136;0.00332291193219833;0.00332291193219833;-0.915635247409699;0.151667850429897;0.0861638640209199;0.0941454153171557;0.478927659188605;0.143326544672663;0.156484712076988;2.03176476663719;-0.28846647216;-3.34788226407723;-0.195472410231136;0.152035618256113;0.143777835844867;0.104698753660437;0.600632638288469;0.0852941551656746;0.611292972888353;0.600632638288469;0.0963415838931318;0.604268578038585;-0.653087498570498;2.59799301572378;0.0931627626847213;0.197418032894848;-0.164805021105152;0.164805021105152;0.164805021105152;0.653087498570498;-0.610421577248679;0.611292972888353;0.143777835844867;0.6368932487438;0.538631959105556;1.33584235929407;1.33584235929407;4.14526329729961;4.50802207086711;0.186495266532649;4.40869905537668;0.086261037033328;0.0852941551656746;3.10310813881526;0.209857313499433;1.21322566619407;1.21322566619407;0.296325603179029;0.0890024867529793;0.345916548105152;3.4460804245191;2.40903460169588;0.209857313499433;0.17687159773735;0.292677588655083;0.246674046589658;0.2412391996068;0.246674046589658;0.292677588655083;0.292677588655083;0.292677588655083;8.56684328771426;0.908210207404413;3.10310813881526;3.10310813881526;0.908210207404413;0.908210207404413;0.765456241606862;4.3277510431242;0.908210207404413;0.810448317582479;0.824248965270439;2.76072985680254;0.842818364478054;1.18649526653265;1.30641040681931;1.18649526653265;1.29158260890447;4.14526329729961;4.14526329729961;4.14526329729961;4.14526329729961;1.23388497243469;4.21585054771245;1.23388497243469;-15.854331935;-0.17096447782;-6.19516626;0.777623786712082;-0.660611521183946;-1.08027930375391;1.18649526653265;17.1003807448428;1.18649526653265;-0.883781514872432;-0.780328003097351;-0.604136111625175
"CC_F11";11;11;-0.289590561210129;-0.145520770118772;0.22617323023082;0.263562479693055;0.261844129907533;0.305130222975857;1.13634271995578;-0.12812027649506;-0.256786948638634;0.063820621420988;1.1394718319695;-0.28836078647624;-0.577951347686369;0.877599578983511;0.983346377290085;0.877599578983511;1.6147575056348;1.1394718319695;2.32606612214922;0.863770481739232;3.88079671083488;0.0864160490000001;-0.0471624925007249;0.143099677;1.15771494990945;0.122729769481792;0.229124523889157;0.967850936086586;0.849385574028385;0.268200330381183;0.614757505634797;1.15771494990945;0.325679505123255;1.01693566284935;1.1394718319695;0.094074216984042;1.27326690188564;1.26820033038118;0.950303389350542;3.27728925128182;0.305130222975857;0.259173209595757;0.912075299244365;0.25867491756;0.171566231923223;0.0574096284986329;0.0574096284986329;0.236993195666612;0.0900497601456517;0.140708212849052;0.232097063176228;0.651692930941919;0.230249868751854;0.380179005799427;4.33828594030387;0.25867491756;1.838378246176;0.171566231923223;0.250485733376225;0.166026091659026;0.235110714592078;0.0327946017962929;0.0651898425982569;0.094074216984042;0.0327946017962929;0.150096067154988;0.00839672933613812;0.120208894810799;2.41354481817849;0.147165697750956;0.435164528420988;0.063820621420988;-0.063820621420988;-0.063820621420988;-0.120208894810799;-0.339673574065215;0.094074216984042;0.166026091659026;0.318599298779333;0.235693631324452;1.39815656101113;1.39815656101113;1.20768636625145;1.93513052806841;0.139471831969496;1.62948204207145;0.140309650397486;0.0651898425982569;0.863770481739232;1.27326690188564;1.35320713637022;1.35320713637022;0.722512792150888;0.143204935984194;0.121851332079012;2.99508830797202;2.74521744727628;1.27326690188564;1.11741849702848;1.1204954979913;0.983346377290085;0.828029551334516;0.983346377290085;1.1204954979913;1.1204954979913;1.1204954979913;2.32606612214922;0.967850936086586;0.863770481739232;0.863770481739232;0.967850936086586;0.967850936086586;0.849385574028385;0.760132015254028;0.967850936086586;0.619288033348932;0.738985165776137;2.69292152409007;0.877599578983511;1.1394718319695;1.17732161997677;1.1394718319695;1.23622319820171;1.20768636625145;1.20768636625145;1.20768636625145;1.20768636625145;1.6147575056348;1.44111021287417;1.6147575056348;25.340924625;0.26109983032;4.89733166;0.857385977604065;0.109890407464107;0.138156884111476;1.1394718319695;13.0564849757431;1.1394718319695;-0.85058749743421;-0.721947271847663;-0.511771216326748
"CC_F12";12;12;0.261968430538686;0.187433949942153;0.133690249823018;0.176107940539588;0.113964508584972;0.150123549982701;0.412988363402141;1.7148840964654;1.90239596865525;-0.415439823711268;1.02760166920142;2.3958242753395;2.65779270587818;0.973139719378942;0.821895741305453;0.973139719378942;0.998106316136643;1.02760166920142;1.67000476084184;1.17308670465015;1.68237524445489;0.122210854;0.407869499026494;0.019523339;0.852451908316728;-0.000496392195184188;-0.000981853845909865;0.990767253184699;0.964154966734004;1.86152442852163;-0.00189368386335709;0.852451908316728;-0.244338731041546;1.2166993327057;1.02760166920142;0.0933794686779745;0.348802304879257;2.86152442852163;-0.258028017439961;6.66118007544607;0.150123549982701;0.144742366339562;-0.457741540266437;-0.15153540924;-0.0822218834701413;-0.00649822021860926;-0.00649822021860926;-0.783066673867796;0.0159535539247904;0.0107742216730962;-0.00110696844374658;0.765069629960778;0.013063885794276;-0.00133967107977945;2.98954035603743;-0.15153540924;-14.0646270178747;-0.0822218834701413;0.00369006007478288;0.0138321877695635;-0.000947739290979536;0.0935854752089936;0.0136129643315437;0.0933794686779745;0.0935854752089936;0.00919499448834184;0.0977576568497434;-0.482796991645887;2.06565746368265;0.00958465447639385;0.287005302288732;-0.415439823711268;0.415439823711268;0.415439823711268;0.482796991645887;-0.229882651120966;0.0933794686779745;0.0138321877695635;0.690951930709885;0.782997237768522;1.0280524016258;1.0280524016258;1.20599460403088;5.47148517896912;0.0276016692014174;5.52005153581133;0.0109491038964327;0.0136129643315437;1.17308670465015;0.348802304879257;1.01856065408873;1.01856065408873;0.187892750870888;0.0101968168521947;0.766662386711269;46.8638202444713;31.2960317392429;0.348802304879257;0.339433377088928;0.84458143567502;0.821895741305453;0.829191106376121;0.821895741305453;0.84458143567502;0.84458143567502;0.84458143567502;1.67000476084184;0.990767253184699;1.17308670465015;1.17308670465015;0.990767253184699;0.990767253184699;0.964154966734004;2.84048367606879;0.990767253184699;1.00189727670564;0.981777566201656;1.42359874527765;0.973139719378942;1.02760166920142;1.03717766801266;1.02760166920142;1.02847979566999;1.20599460403088;1.20599460403088;1.20599460403088;1.20599460403088;0.998106316136643;1.18177629057039;0.998106316136643;-7.577999705;-0.09267187744;-3.20360104;0.706436310440666;-0.0886409419714919;-0.542635440172386;1.02760166920142;2.72276106211097;1.02760166920142;-0.904933682960771;-0.818494877673222;-0.667192856034763
"CC_F13";13;13;2.73133694433826;1.15523006895522;3.76988255096684;6.00654198403582;3.12578690146193;4.9803064161681;1.98876151840337;-2.87164967436094;-2.02883303062923;0.330826501985872;3.07706644984176;-9.30622681114943;-6.57488986681117;0.324984856941073;0.277563539098997;0.324984856941073;7.65086274868412;3.07706644984176;19.2811320848456;1.20605872051088;143.210610538957;0.369530213;-0.0489263717709535;0.358521762;0.829147024927946;0.244110185668857;0.638578717658239;1.03007238545551;0.334757926826208;3.50431144582914;6.65086274868412;0.829147024927946;-0.286857217702837;3.60277867635682;3.07706644984176;0.775708102139352;1.6985643290205;4.50431144582914;1.00454211412923;0.200790858320202;4.9803064161681;1.6671970508357;0.865263540264817;0.50474134872;0.495677618805478;0.314208450698721;0.314208450698721;0.485215489210036;-0.335927161094315;0.560961586702632;0.624224110475786;-0.334907695040898;2.06810810412469;2.26124841106171;-69.0688955458742;0.50474134872;0.899778809609589;0.495677618805478;0.762681699715845;0.73560071146183;0.768809186077513;0.704837963422349;0.509451213365035;0.775708102139352;0.704837963422349;0.742325205932301;0.56547986756925;0.258865175644731;7.77633598549672;0.647658934460162;0.393377741985872;0.330826501985872;-0.330826501985872;-0.330826501985872;-0.258865175644731;-0.519185696487778;0.775708102139352;0.73560071146183;0.385587440829912;-0.639662889681461;6.56431687489684;6.56431687489684;7.91695161116605;2.255141793816;2.07706644984176;1.02625065378222;0.517238922328317;0.509451213365035;1.20605872051088;1.6985643290205;6.76172154221083;6.76172154221083;2.91082223428139;0.548555382360818;-0.299550881985872;0.283187137707996;0.284672942670632;1.6985643290205;0.552007685471935;0.854081453860867;0.277563539098997;0.126311243154449;0.277563539098997;0.854081453860867;0.854081453860867;0.854081453860867;19.2811320848456;1.03007238545551;1.20605872051088;1.20605872051088;1.03007238545551;1.03007238545551;0.334757926826208;0.606437076215721;1.03007238545551;0.130704213740077;0.14789133118798;15.9868933053925;0.324984856941073;3.07706644984176;2.9872332209751;3.07706644984176;4.78910276452162;7.91695161116605;7.91695161116605;7.91695161116605;7.91695161116605;7.65086274868412;8.95800127036885;7.65086274868412;-11.349356745;-0.11389217802;7.43028948;1.12641430480863;0.157952196366023;-0.287296296225921;3.07706644984176;112.39766917654;3.07706644984176;-0.446609473402546;-0.133089089454905;0.209540076542199
"CC_F14";14;14;-2.45248483570106;-0.557015634859416;0.4865512261049;0.529712034014012;0.701006401524848;0.763191020565863;1.95883737159328;-0.488415655113854;-0.889216837337006;0.32405882824069;1.24203552739488;-2.9885939483552;-5.44107878405626;0.805129948333651;1.12853885113184;0.805129948333651;4.23283908761404;1.24203552739488;5.93987713549036;0.694075296668534;25.8435458200318;0.063335881;-0.166721622475432;0.113442397;1.44076587194482;0.331784447675755;0.532038581343652;0.972875173159871;0.783290937901299;0.541639553979151;3.23283908761404;1.44076587194482;0.518239179151519;0.886101527649735;1.24203552739488;0.162021621572257;2.74567364121437;1.54163955397915;0.991679408867116;1.31028795288833;0.763191020565863;0.597800610296884;0.511430706971245;0.23201459964;0.207089301718115;0.0397611564024615;0.0397611564024615;0.765772958588636;0.319706098823139;0.171999473097173;0.511152134110801;0.286685172853973;0.550036919916807;1.41323829890151;8.9230257144651;0.23201459964;1.34892622321535;0.207089301718115;0.626227977785612;0.332867426590896;0.617798299066001;-0.00110178164446781;0.107953475508086;0.162021621572257;-0.00110178164446781;0.320585723281518;-0.0603883039595402;0.466050651612139;2.71425938738467;0.253816167696164;0.44090893824069;0.32405882824069;-0.32405882824069;-0.32405882824069;-0.466050651612139;-0.455376883438924;0.162021621572257;0.332867426590896;0.0736014996984589;-0.56707863741245;1.99790488385214;1.99790488385214;1.38669642497519;1.15889814086379;0.242035527394882;0.740538011431172;0.188021019942585;0.107953475508086;0.694075296668534;2.74567364121437;1.9437120598346;1.9437120598346;1.72396935796531;0.195988819207335;-0.26563377324069;1.27286967569118;1.23730616340908;2.74567364121437;2.21062407689199;1.40168534715115;1.12853885113184;0.721138370294633;1.12853885113184;1.40168534715115;1.40168534715115;1.40168534715115;5.93987713549036;0.972875173159871;0.694075296668534;0.694075296668534;0.972875173159871;0.972875173159871;0.783290937901299;0.35433023013237;0.972875173159871;0.236248054627486;0.514479495530368;8.55797226035988;0.805129948333651;1.24203552739488;1.27666484011591;1.24203552739488;1.43759454726877;1.38669642497519;1.38669642497519;1.38669642497519;1.38669642497519;4.23283908761404;3.01982117186076;4.23283908761404;21.183712055;0.22233712959;3.57439176;1.05725980679585;0.614910735960164;0.581274279264703;1.24203552739488;21.675158809;1.24203552739488;-0.65065264764808;-0.405201019760335;-0.0830904670931736
"CC_F15";15;15;2.00404305585593;1.34215677364245;0.179775691127072;0.27257812962088;0.0809848083579952;0.122790169524781;0.212588676562253;8.77138669870966;10.1079079369435;-0.649363909343188;1.01780856314937;13.1522314056195;15.1562744614755;0.982503032697755;0.428001138989466;0.982503032697755;1.02013693676839;1.01780856314937;3.43381068100267;2.21986931588909;3.62239984383017;0.388105433;0.626820236446825;0.04456695;0.450476968550505;0.00532297931655158;0.0101353830692089;0.967026628914821;0.950106595608298;10.0155787393846;0.0201369367683941;0.450476968550505;-0.715915605537362;2.33644238041294;1.01780856314937;0.407955054455945;0.0926085647339656;11.0155787393846;0.379153079359139;8.143974422954;0.122790169524781;0.116663749941355;-7.11638475189029;-0.53569290648;-0.300217285568697;-0.0648962511850226;-0.0648962511850226;-0.982993163990272;0.010002979674708;0.0200487367074971;0.0112822255547145;0.803641689332847;0.0252055685076844;0.0141678190551467;0.540089246664093;-0.53569290648;-26.7195342178184;-0.300217285568697;0.0267266916376424;0.0344177669489583;0.00996810483580739;0.406199836538063;0.00882569510041852;0.407955054455945;0.406199836538063;0.0176649059391092;0.400559106987346;-0.83048171555105;2.11930442912177;0.0182703114583877;-0.00288991234318781;-0.649363909343188;0.649363909343188;0.649363909343188;0.83048171555105;-0.429899014761105;0.407955054455945;0.0344177669489583;0.833614197954659;0.85774586926725;1.07128914715053;1.07128914715053;2.37812190620446;11.0202563885528;0.0178085631493698;10.8271127741832;0.0202661861688404;0.00882569510041852;2.21986931588909;0.0926085647339656;1.03596513256201;1.03596513256201;0.0972109095631682;0.0192026280021459;0.972600907843188;25.5031388326189;13.3049561614605;0.0926085647339656;0.0909881957049076;0.435623224301162;0.428001138989466;0.420499890014479;0.428001138989466;0.435623224301162;0.435623224301162;0.435623224301162;3.43381068100267;0.967026628914821;2.21986931588909;2.21986931588909;0.967026628914821;0.967026628914821;0.950106595608298;10.4420863415039;0.967026628914821;0.980260555183715;0.965283452664985;1.54685262615443;0.982503032697755;1.01780856314937;1.05251348072135;1.01780856314937;1.06679094840042;2.37812190620446;2.37812190620446;2.37812190620446;2.37812190620446;1.02013693676839;2.34178730577306;1.02013693676839;-21.54482438;-0.23908138427;-13.90343002;0.714120511423532;-0.40607168693842;-0.931740420359279;1.01780856314937;1.76518485282128;1.01780856314937;-0.902937174973016;-0.814859480853685;-0.661091783298869
